ID,Sexo,Idoso,Casado,Dependentes,TempoContrato,Telefone,LinhasMultiplas,Internet,AntiVirus,Backup,Seguro,Suporte,TV,Filmes,TipoContrato,ContaDigital,MetodoPagto,CustoMensal,CustoTotal,ClasseTempoContrato,Churn,ChurnProb
2587-EKXTS,Masculino,False,False,False,44,True,True,Fibra,True,True,True,False,True,True,Mensal,True,Conta Eletronica,111.5,4915.15,Classe_24_48,True,0.6367260970122967
7065-YUNRY,Feminino,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Mensal,True,Conta Papel,45.3,45.3,Classe_00_12,True,0.6356278718922741
8080-DDEMJ,Masculino,True,False,False,1,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Eletronica,45.1,45.1,Classe_00_12,True,0.6349415443397708
7798-JVXYM,Feminino,False,False,False,14,True,False,DSL,False,False,False,True,True,True,Mensal,True,Conta Eletronica,69.65,921.4,Classe_12_24,True,0.6341760180983628
6988-CJEYV,Masculino,False,False,False,49,True,True,Fibra,False,True,False,False,True,True,Mensal,False,Conta Eletronica,98.7,4920.55,Classe_48_60,True,0.6316702766703306
7077-XJMET,Masculino,False,True,False,12,True,False,DSL,False,False,True,True,True,True,Mensal,True,Conta Eletronica,74.15,741.4,Classe_00_12,True,0.6299880533511957
5281-BUZGT,Masculino,True,False,False,36,True,True,Fibra,True,False,False,False,True,False,Mensal,True,Conta Eletronica,90.85,3186.7,Classe_24_48,True,0.6296952450304276
1406-PUQVY,Masculino,False,False,True,1,True,False,DSL,False,True,False,False,False,False,Mensal,True,Conta Eletronica,49.9,49.9,Classe_00_12,True,0.6293449182490156
9117-SHLZX,Masculino,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Mensal,True,Conta Papel,45.7,45.7,Classe_00_12,True,0.6292124248955057
2792-LSHWX,Feminino,False,False,False,1,True,False,Fibra,True,True,False,True,False,False,Mensal,True,Conta Papel,83.4,83.4,Classe_00_12,True,0.6279052243468682
3161-GETRM,Masculino,False,True,True,34,True,True,Fibra,False,False,True,False,False,True,Mensal,True,Credito Automatico,90.05,3097.0,Classe_24_48,True,0.6274894347866844
3278-FSIXX,Feminino,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Mensal,True,Conta Papel,45.25,74.2,Classe_00_12,True,0.6266916380681457
1660-HSOOQ,Masculino,False,False,False,1,True,False,DSL,False,False,True,False,False,False,Mensal,True,Conta Papel,49.65,49.65,Classe_00_12,True,0.6256932373001123
6227-HWPWX,Feminino,False,False,True,15,True,False,Fibra,False,False,False,False,False,False,Mensal,False,Debito Automatico,69.0,994.8,Classe_12_24,True,0.6251385453710963
9722-UJOJR,Masculino,False,True,True,29,True,False,Fibra,False,False,False,False,False,False,Mensal,True,Conta Eletronica,70.75,1974.8,Classe_24_48,True,0.6248034744561801
3714-NTNFO,Feminino,False,False,False,49,True,True,Fibra,False,False,False,False,False,True,Mensal,True,Conta Eletronica,84.5,3906.7,Classe_48_60,True,0.624453016197096
4660-IRIBM,Masculino,False,True,True,18,True,False,Fibra,True,False,True,False,True,False,Mensal,True,Conta Papel,87.9,1500.5,Classe_12_24,True,0.624252129005459
8108-UXRQN,Feminino,False,True,True,11,False,Sem Telefone,DSL,True,False,False,False,True,True,Mensal,False,Conta Eletronica,50.55,565.35,Classe_00_12,True,0.6235356753916784
0463-ZSDNT,Masculino,False,False,False,10,True,False,DSL,False,False,False,False,False,True,Mensal,True,Debito Automatico,56.75,503.25,Classe_00_12,True,0.6215728031838995
4343-EJVQB,Masculino,False,False,False,7,True,False,Fibra,True,False,False,False,False,False,Mensal,False,Conta Papel,74.35,533.6,Classe_00_12,True,0.6209631334298015
6259-WJQLC,Masculino,True,False,False,32,True,True,Fibra,False,False,True,False,False,False,Mensal,True,Credito Automatico,81.1,2619.25,Classe_24_48,True,0.6202878944900061
5351-QESIO,Masculino,False,False,True,1,False,Sem Telefone,DSL,False,False,False,False,False,False,Mensal,False,Conta Papel,24.2,24.2,Classe_00_12,True,0.6197008273230733
7813-ZGGAW,Masculino,True,False,False,31,True,True,Fibra,False,False,True,True,True,False,Mensal,True,Debito Automatico,96.6,2877.95,Classe_24_48,True,0.6192633647401226
7277-OZCGZ,Feminino,False,False,False,22,True,False,Fibra,True,False,False,True,False,True,Mensal,True,Conta Eletronica,89.05,1886.25,Classe_12_24,True,0.6183591350435889
8601-QACRS,Feminino,False,False,False,5,True,True,DSL,False,False,False,False,False,False,Mensal,True,Conta Papel,50.6,249.95,Classe_00_12,True,0.6180488717067586
1855-AGAWH,Masculino,False,True,False,31,True,False,Fibra,False,False,True,False,True,True,Anual,True,Conta Eletronica,93.8,2939.8,Classe_24_48,True,0.6179154447639009
2474-BRUCM,Masculino,True,True,False,40,True,True,Fibra,True,False,False,False,True,True,Mensal,False,Conta Eletronica,101.85,4086.3,Classe_24_48,True,0.6176587869610143
1963-SVUCV,Masculino,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Eletronica,45.3,45.3,Classe_00_12,True,0.6175418879256395
0943-ZQPXH,Masculino,False,True,True,44,True,False,Fibra,False,False,True,False,True,True,Mensal,True,Debito Automatico,92.95,4122.9,Classe_24_48,True,0.6171181997817129
4537-DKTAL,Feminino,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Eletronica,45.55,84.4,Classe_00_12,True,0.6153020749351374
5968-VXZLG,Masculino,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Mensal,True,Debito Automatico,46.6,87.9,Classe_00_12,True,0.6139812541388205
5331-RGMTT,Masculino,True,True,False,54,True,True,Fibra,False,False,True,False,True,True,Mensal,True,Credito Automatico,99.05,5295.7,Classe_48_60,True,0.6136104044483207
6583-QGCSI,Feminino,True,True,False,50,True,True,Fibra,False,True,False,False,True,False,Mensal,True,Conta Eletronica,88.05,4367.35,Classe_48_60,True,0.6113576525934379
3845-JHAMY,Feminino,False,True,True,16,False,Sem Telefone,DSL,False,False,False,False,False,True,Mensal,True,Credito Automatico,35.5,552.7,Classe_12_24,True,0.6097389641809592
9206-GVPEQ,Masculino,False,True,False,13,False,Sem Telefone,DSL,True,False,False,True,True,True,Mensal,True,Conta Eletronica,54.45,706.85,Classe_12_24,True,0.6087283025793234
0380-NEAVX,Masculino,True,False,False,34,True,False,Fibra,False,True,True,False,True,True,Anual,True,Conta Eletronica,99.85,3343.15,Classe_24_48,True,0.608395418496496
3583-KRKMD,Masculino,False,False,False,18,True,False,Fibra,False,False,False,True,False,False,Mensal,True,Debito Automatico,75.9,1373.05,Classe_12_24,True,0.6073624412374862
7636-OWBPG,Masculino,True,False,False,12,False,Sem Telefone,DSL,False,True,False,False,False,False,Mensal,True,Credito Automatico,29.35,381.2,Classe_00_12,True,0.6070157590985189
7599-FKVXZ,Masculino,False,True,False,42,True,True,Fibra,False,False,True,True,True,True,Mensal,True,Debito Automatico,106.15,4512.7,Classe_24_48,True,0.6066737558548897
4248-HCETZ,Masculino,True,True,False,30,True,False,Fibra,False,True,True,False,False,False,Mensal,True,Conta Papel,79.65,2365.15,Classe_24_48,True,0.604701864674915
4625-EWPTF,Masculino,False,False,False,8,False,Sem Telefone,DSL,True,False,False,False,False,False,Mensal,True,Conta Eletronica,30.45,226.45,Classe_00_12,True,0.6043008795399039
2604-IJPDU,Feminino,False,True,False,20,True,False,Fibra,True,True,False,True,True,False,Mensal,True,Conta Eletronica,96.55,1901.65,Classe_12_24,True,0.6042882402082007
5385-SUIRI,Masculino,True,True,False,52,True,True,Fibra,True,False,True,False,True,True,Mensal,True,Conta Eletronica,104.2,5568.35,Classe_48_60,True,0.6033795648941056
9369-XFEHK,Feminino,True,True,False,33,True,True,Fibra,False,True,False,False,False,False,Mensal,True,Debito Automatico,80.6,2656.5,Classe_24_48,True,0.6029686410654883
3137-LUPIX,Feminino,False,False,False,4,True,True,DSL,False,False,False,True,True,False,Mensal,True,Conta Papel,64.4,253.0,Classe_00_12,True,0.601669353453235
3466-RITXD,Masculino,False,False,False,26,True,True,Fibra,True,True,False,False,True,False,Mensal,True,Credito Automatico,92.4,2349.8,Classe_24_48,True,0.6013379759878684
2037-XJFUP,Masculino,False,True,False,33,True,False,Fibra,False,False,True,False,True,True,Anual,True,Conta Eletronica,95.8,3036.75,Classe_24_48,True,0.600799627520033
8384-FZBJK,Feminino,False,True,True,57,True,True,Fibra,False,True,False,False,True,True,Mensal,True,Conta Eletronica,100.6,5611.7,Classe_48_60,True,0.6000015384121609
0064-YIJGF,Masculino,False,True,True,27,True,True,Fibra,False,False,False,False,False,False,Mensal,True,Debito Automatico,75.75,1929.0,Classe_24_48,True,0.5991949411857463
2921-XWDJH,Feminino,True,True,False,38,True,False,Fibra,True,False,False,False,False,True,Mensal,True,Conta Eletronica,83.45,3147.15,Classe_24_48,True,0.59857786042953
8058-DMYRU,Masculino,True,False,False,54,True,True,Fibra,False,True,False,False,False,True,Mensal,True,Conta Eletronica,90.05,4931.8,Classe_48_60,True,0.5981076025444186
4201-JMNGR,Feminino,True,False,False,1,True,False,DSL,True,False,True,False,False,False,Mensal,True,Conta Eletronica,55.8,55.8,Classe_00_12,True,0.597491946083052
7929-DMBCV,Feminino,False,True,False,20,True,False,Fibra,False,False,True,True,False,False,Mensal,True,Conta Papel,81.0,1683.7,Classe_12_24,True,0.5973883817567629
9026-RNUJS,Masculino,True,False,False,5,True,False,DSL,False,False,True,False,False,False,Mensal,False,Conta Eletronica,50.35,237.25,Classe_00_12,True,0.5972185095888948
1013-QCWAM,Feminino,True,True,False,66,True,True,Fibra,False,True,False,False,True,True,Mensal,True,Conta Eletronica,100.8,6690.75,Classe_60_99,True,0.5954152270713736
7916-VCCPB,Feminino,False,True,True,16,True,False,Fibra,False,True,False,False,False,False,Mensal,False,Debito Automatico,73.25,1195.75,Classe_12_24,True,0.5945723318364629
4566-QVRRW,Feminino,False,True,False,11,True,False,DSL,False,False,False,False,False,False,Mensal,True,Conta Eletronica,44.05,483.7,Classe_00_12,True,0.5939099939055278
0365-GXEZS,Masculino,False,True,False,18,True,False,Fibra,False,False,True,True,False,False,Mensal,False,Conta Eletronica,78.2,1468.75,Classe_12_24,True,0.5925548188914368
8123-QBNAZ,Feminino,False,True,True,36,True,True,Fibra,True,False,True,False,True,True,Mensal,True,Credito Automatico,104.5,3684.95,Classe_24_48,True,0.5924248080734521
3932-IJWDZ,Masculino,False,False,False,45,True,True,Fibra,False,False,True,True,True,True,Mensal,True,Debito Automatico,103.65,4747.85,Classe_24_48,True,0.5921934388621707
9381-NDKME,Feminino,True,True,False,24,False,Sem Telefone,DSL,False,False,True,False,False,True,Mensal,True,Credito Automatico,40.65,933.3,Classe_12_24,True,0.5906856539141474
9348-YVOMK,Masculino,False,False,False,4,True,False,DSL,False,False,False,False,False,False,Mensal,True,Credito Automatico,44.8,176.2,Classe_00_12,True,0.5886413480463025
4067-HLYQI,Feminino,False,False,False,33,True,False,Fibra,False,False,False,False,False,False,Mensal,True,Debito Automatico,70.4,2406.1,Classe_24_48,True,0.5882044155021259
0541-FITGH,Feminino,False,True,False,2,True,False,DSL,True,False,False,False,False,True,Mensal,True,Conta Papel,62.15,113.1,Classe_00_12,True,0.5880389128735384
3005-NFMTA,Masculino,True,False,False,55,True,True,Fibra,True,False,False,False,True,True,Mensal,True,Conta Eletronica,98.8,5617.75,Classe_48_60,True,0.5870356178709434
5816-SCGFC,Feminino,True,False,False,7,True,False,DSL,False,True,False,False,False,False,Mensal,True,Conta Papel,51.3,419.35,Classe_00_12,True,0.5866943309929947
1635-FJFCC,Feminino,False,False,False,5,True,False,DSL,False,False,False,False,False,False,Mensal,True,Credito Automatico,44.05,202.15,Classe_00_12,True,0.5859493508274349
0067-DKWBL,Masculino,True,False,False,2,True,False,DSL,True,False,False,False,False,False,Mensal,True,Conta Eletronica,49.25,91.1,Classe_00_12,True,0.5854849311387206
3976-BWUCK,Feminino,False,True,False,30,True,True,Fibra,False,True,False,True,True,False,Mensal,True,Credito Automatico,94.1,2804.45,Classe_24_48,True,0.5851244568705891
8069-YQQAJ,Masculino,False,False,False,14,False,Sem Telefone,DSL,False,True,False,False,False,False,Mensal,True,Conta Papel,31.1,419.7,Classe_12_24,True,0.5846776218856872
0260-ZDLGK,Feminino,False,False,True,9,True,False,DSL,False,False,True,True,True,True,Mensal,True,Conta Papel,72.9,651.4,Classe_00_12,True,0.583032454282117
9090-SGQXL,Masculino,True,True,False,68,True,True,Fibra,False,True,True,False,True,True,Mensal,True,Conta Eletronica,105.3,7299.65,Classe_60_99,True,0.5829500635463468
2640-PMGFL,Masculino,False,False,True,27,True,True,Fibra,False,False,False,True,False,False,Mensal,True,Conta Eletronica,79.5,2180.55,Classe_24_48,True,0.581576381712507
6486-LHTMA,Feminino,True,True,False,31,True,True,Fibra,False,False,True,False,True,False,Anual,True,Conta Eletronica,90.7,2835.5,Classe_24_48,True,0.5795002523682266
5522-NYKPB,Masculino,False,True,True,25,True,False,Fibra,False,False,False,True,True,False,Mensal,False,Conta Eletronica,85.9,2199.05,Classe_24_48,True,0.5791903235693449
3452-ABWRL,Masculino,True,False,False,47,True,True,Fibra,False,False,False,False,True,False,Mensal,True,Credito Automatico,86.05,3865.6,Classe_24_48,True,0.5779272859401786
2277-VWCNI,Feminino,True,False,False,4,True,True,DSL,False,False,False,False,False,False,Mensal,False,Conta Papel,48.75,179.85,Classe_00_12,True,0.5778157706325125
6876-ADESB,Masculino,False,False,True,1,True,False,DSL,False,False,True,False,False,False,Mensal,False,Conta Eletronica,48.95,48.95,Classe_00_12,True,0.577796776694164
5173-WXOQV,Masculino,False,True,False,2,True,False,DSL,False,True,False,True,False,True,Mensal,True,Conta Papel,64.2,143.65,Classe_00_12,True,0.5768632192481251
5419-JKZNQ,Masculino,True,True,False,30,True,True,Fibra,False,False,False,False,False,False,Mensal,False,Conta Papel,77.9,2351.45,Classe_24_48,True,0.5759711004625003
8887-IPQNC,Feminino,False,True,False,7,True,False,DSL,False,False,False,False,False,False,Mensal,True,Conta Papel,44.25,313.45,Classe_00_12,True,0.5748026502868974
8158-WPEZG,Masculino,False,False,False,11,False,Sem Telefone,DSL,False,True,False,True,False,False,Mensal,True,Conta Eletronica,35.65,425.1,Classe_00_12,True,0.5744573813484344
3413-BMNZE,Masculino,True,False,False,1,True,False,DSL,False,False,False,False,False,False,Mensal,False,Debito Automatico,45.25,45.25,Classe_00_12,True,0.5744491646535512
3023-GFLBR,Feminino,False,True,True,33,True,True,Fibra,False,False,False,False,False,True,Mensal,False,Credito Automatico,86.15,2745.7,Classe_24_48,True,0.571478378894209
8242-JSVBO,Masculino,False,False,False,7,True,False,DSL,False,False,False,False,False,False,Mensal,True,Debito Automatico,44.65,322.5,Classe_00_12,True,0.5703632353526866
8019-ENHXU,Masculino,False,True,False,42,True,True,Fibra,False,True,True,True,False,True,Mensal,True,Conta Eletronica,99.45,4138.05,Classe_24_48,True,0.5701328438080888
7754-IXRMC,Feminino,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Papel,45.35,45.35,Classe_00_12,True,0.5698748342756875
2672-OJQZP,Feminino,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Papel,44.75,44.75,Classe_00_12,True,0.5698565626124072
2272-UOINI,Feminino,False,False,False,7,True,False,DSL,True,True,False,True,True,True,Mensal,True,Conta Eletronica,78.5,571.05,Classe_00_12,True,0.5691578656818376
2894-QOJRX,Feminino,False,True,False,25,False,Sem Telefone,DSL,False,False,False,False,True,False,Mensal,True,Debito Automatico,34.0,853.0,Classe_24_48,True,0.5634486270172179
4146-SVFUD,Masculino,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Papel,44.6,44.6,Classe_00_12,True,0.5630622883140589
9137-UIYPG,Feminino,False,True,True,35,True,False,Fibra,True,False,True,True,True,True,Mensal,True,Conta Eletronica,106.9,3756.45,Classe_24_48,True,0.5621150779175297
9688-YGXVR,Feminino,False,False,False,44,True,False,Fibra,False,True,True,False,True,False,Mensal,True,Credito Automatico,88.15,3973.2,Classe_24_48,True,0.5619013633871769
8344-WFMFH,Masculino,False,False,True,9,True,False,DSL,False,True,False,False,False,False,Mensal,True,Conta Eletronica,50.1,484.05,Classe_00_12,True,0.5615657838644933
1816-FLZDK,Masculino,False,False,False,1,False,Sem Telefone,DSL,False,False,False,True,False,False,Mensal,False,Conta Papel,29.15,29.15,Classe_00_12,True,0.5609952062870553
8654-DHAOW,Feminino,False,False,False,2,True,True,DSL,False,True,False,False,False,False,Mensal,False,Conta Papel,54.15,101.65,Classe_00_12,True,0.559365372517163
6986-IJDHX,Masculino,False,True,True,39,True,False,Fibra,False,True,False,False,True,False,Mensal,True,Conta Papel,86.3,3266.0,Classe_24_48,True,0.5579554355192934
8761-NSOBC,Masculino,False,False,False,44,True,False,Fibra,False,True,False,True,True,True,Mensal,False,Conta Eletronica,100.55,4398.15,Classe_24_48,True,0.5555354732616152
5999-LCXAO,Feminino,False,False,False,1,False,Sem Telefone,DSL,True,False,False,False,False,False,Mensal,False,Conta Papel,29.9,29.9,Classe_00_12,True,0.5547669148652173
0363-QJVFX,Masculino,False,False,False,32,True,True,Fibra,True,True,False,True,True,True,Mensal,True,Credito Automatico,108.15,3432.9,Classe_24_48,True,0.5538201939598868
4432-ADRLB,Masculino,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Papel,44.65,74.9,Classe_00_12,True,0.5536392352837411
1564-HJUVY,Masculino,False,False,False,4,True,False,DSL,False,True,False,True,True,False,Mensal,True,Debito Automatico,63.75,226.2,Classe_00_12,True,0.552555782264235
5141-ZUVBH,Feminino,False,False,True,9,True,False,Fibra,True,False,True,True,False,True,Mensal,False,Debito Automatico,93.0,870.25,Classe_00_12,True,0.5517306574609038
0295-QVKPB,Masculino,False,False,False,5,True,False,DSL,False,False,True,True,True,False,Mensal,True,Credito Automatico,63.95,318.1,Classe_00_12,True,0.5516279342639486
9089-UOWJG,Feminino,False,True,True,12,True,False,DSL,False,False,True,False,True,False,Mensal,True,Credito Automatico,58.35,740.55,Classe_00_12,True,0.5500361831513607
0596-BQCEQ,Feminino,False,True,True,62,True,False,Fibra,False,True,True,False,True,True,Mensal,True,Conta Eletronica,100.15,6283.3,Classe_60_99,True,0.5488801174179674
2720-FVBQP,Feminino,False,True,True,6,True,True,DSL,False,False,False,False,False,False,Mensal,True,Credito Automatico,48.95,273.25,Classe_00_12,True,0.5485258167381677
3669-OYSJI,Masculino,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Mensal,False,Credito Automatico,46.2,46.2,Classe_00_12,True,0.5481087546949359
0836-SEYLU,Masculino,False,True,False,9,False,Sem Telefone,DSL,False,False,False,True,True,False,Mensal,False,Conta Papel,40.65,328.95,Classe_00_12,True,0.5481004217075743
6817-WTYHE,Masculino,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Mensal,False,Debito Automatico,44.9,111.05,Classe_00_12,True,0.5478162317159602
6578-KRMAW,Masculino,False,False,False,32,True,False,Fibra,True,True,True,False,False,True,Mensal,True,Credito Automatico,93.4,2979.3,Classe_24_48,True,0.5468867742951117
1791-PQHBB,Feminino,False,False,True,2,True,False,DSL,True,False,False,False,False,True,Mensal,True,Credito Automatico,61.2,125.95,Classe_00_12,True,0.545574027703016
8824-RWFXJ,Masculino,False,True,True,3,True,False,DSL,False,True,True,False,False,False,Mensal,True,Conta Papel,56.15,168.15,Classe_00_12,True,0.54555980037888
2480-SQIOB,Masculino,False,True,True,4,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Eletronica,44.8,169.65,Classe_00_12,True,0.5453581913443896
1142-WACZW,Masculino,False,False,False,2,False,Sem Telefone,DSL,False,False,False,True,False,False,Mensal,False,Debito Automatico,29.85,75.6,Classe_00_12,True,0.5451191567251585
4883-QICIH,Masculino,False,True,True,32,True,False,Fibra,False,False,False,False,False,False,Mensal,True,Debito Automatico,69.75,2347.9,Classe_24_48,True,0.5441195528618588
3859-CVCET,Feminino,False,False,False,4,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Papel,45.65,191.05,Classe_00_12,True,0.5432682876698952
8805-JNRAZ,Feminino,False,False,False,2,True,False,DSL,False,True,False,False,False,False,Mensal,False,Conta Papel,49.2,103.7,Classe_00_12,True,0.542774301009868
6599-GZWCM,Feminino,False,False,False,13,True,False,Fibra,False,True,False,False,False,False,Anual,True,Conta Papel,74.65,966.25,Classe_12_24,True,0.5426551778350699
1049-FYSYG,Feminino,False,True,False,17,False,Sem Telefone,DSL,False,True,True,False,False,False,Mensal,True,Credito Automatico,35.65,646.05,Classe_12_24,True,0.5396959343336252
3569-EDBPQ,Feminino,False,False,False,24,True,True,Fibra,True,False,False,True,False,False,Mensal,True,Conta Eletronica,84.35,1938.05,Classe_12_24,True,0.5389257197213461
3521-SYVOR,Feminino,False,False,False,37,True,False,DSL,False,False,False,False,True,True,Mensal,True,Conta Eletronica,64.75,2345.2,Classe_24_48,True,0.5388105132925387
6923-EFPNL,Masculino,False,False,False,4,True,True,DSL,False,False,False,False,False,False,Mensal,False,Credito Automatico,51.75,201.1,Classe_00_12,True,0.5383413035678232
7130-YXBRO,Masculino,False,True,False,48,True,True,Fibra,True,True,True,False,True,True,Mensal,True,Debito Automatico,111.45,5315.1,Classe_24_48,True,0.5381959843348406
7579-OOPEC,Feminino,True,True,False,2,True,False,DSL,False,True,False,False,False,False,Mensal,False,Credito Automatico,50.15,115.1,Classe_00_12,True,0.5374621764408896
7878-JGDKK,Masculino,False,False,False,4,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Papel,44.55,220.75,Classe_00_12,True,0.5373177869685384
5948-UJZLF,Masculino,False,False,False,2,True,False,DSL,False,True,False,False,False,False,Mensal,False,Conta Papel,49.25,97.0,Classe_00_12,True,0.535698243091671
9700-ISPUP,Feminino,False,True,True,10,True,False,DSL,False,True,False,True,False,True,Mensal,True,Conta Eletronica,65.5,616.9,Classe_00_12,True,0.5338650415394289
1552-AAGRX,Feminino,False,False,False,30,True,True,Fibra,True,False,False,True,True,True,Mensal,False,Debito Automatico,106.4,3211.9,Classe_24_48,True,0.5332006040302821
4680-KUTAJ,Feminino,True,False,False,11,True,True,DSL,True,False,False,False,False,False,Mensal,True,Conta Eletronica,55.6,580.8,Classe_00_12,True,0.5307956368114162
8329-UTMVM,Masculino,True,False,False,27,True,True,Fibra,False,True,False,True,True,True,Anual,True,Debito Automatico,104.65,2964.0,Classe_24_48,True,0.5306435701571033
3694-DELSO,Masculino,False,True,True,4,False,Sem Telefone,DSL,True,False,False,False,True,False,Mensal,False,Credito Automatico,38.55,156.1,Classe_00_12,True,0.529305457057592
9767-FFLEM,Masculino,False,False,False,38,True,False,Fibra,False,False,False,False,False,False,Mensal,True,Credito Automatico,69.5,2625.25,Classe_24_48,True,0.528343235376257
3043-TYBNO,Masculino,False,False,False,3,True,False,DSL,False,False,False,True,False,True,Mensal,False,Conta Papel,60.65,196.9,Classe_00_12,True,0.5277085371525986
5433-KYGHE,Feminino,False,False,True,14,True,True,Fibra,True,False,False,True,False,False,Mensal,True,Conta Papel,86.0,1164.05,Classe_12_24,True,0.525951751243154
9003-CPATH,Masculino,False,False,False,42,True,True,Fibra,False,False,True,False,False,False,Mensal,False,Conta Eletronica,79.9,3313.4,Classe_24_48,True,0.5234723942833378
3808-HFKDE,Feminino,False,False,False,20,True,False,DSL,False,False,False,False,False,False,Mensal,True,Conta Eletronica,44.35,927.15,Classe_12_24,True,0.5234454819742274
5882-CMAZQ,Feminino,False,True,True,5,False,Sem Telefone,DSL,False,True,False,True,False,False,Mensal,False,Conta Eletronica,34.25,163.55,Classe_00_12,True,0.5213049434430819
9079-YEXQJ,Feminino,False,False,False,54,True,True,Fibra,False,True,True,True,True,True,Mensal,False,Conta Eletronica,111.1,6014.85,Classe_48_60,True,0.5208780068390009
6888-SBYAI,Masculino,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Mensal,True,Conta Papel,50.7,50.7,Classe_00_12,True,0.5206074343273988
0587-DMGBH,Feminino,False,False,False,8,True,False,DSL,True,False,False,False,False,False,Mensal,True,Conta Eletronica,49.85,365.55,Classe_00_12,True,0.5201974392567399
2240-HSJQD,Masculino,False,False,True,38,True,True,Fibra,False,True,False,False,False,False,Mensal,True,Conta Papel,81.85,3141.7,Classe_24_48,True,0.5200774405096574
7975-TZMLR,Masculino,False,False,False,47,True,True,Fibra,False,True,True,False,True,True,Anual,True,Conta Eletronica,103.1,4889.3,Classe_24_48,True,0.5199635798808513
7250-EQKIY,Feminino,False,True,True,1,True,False,DSL,False,False,True,False,False,False,Mensal,False,Conta Papel,50.45,50.45,Classe_00_12,True,0.519919278965446
1919-RTPQD,Masculino,False,True,True,7,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Eletronica,44.75,333.65,Classe_00_12,True,0.5190839989001458
1456-TWCGB,Masculino,False,False,False,4,True,False,DSL,False,True,False,False,False,False,Mensal,False,Conta Papel,49.25,208.45,Classe_00_12,True,0.518223445939847
4026-SKKHW,Masculino,False,False,False,3,True,False,DSL,False,False,False,True,False,False,Mensal,True,Conta Papel,50.25,152.3,Classe_00_12,True,0.5160283222625031
1763-WQFUK,Masculino,False,False,False,3,True,False,DSL,False,False,False,True,False,False,Mensal,True,Conta Papel,50.5,147.75,Classe_00_12,True,0.5158871468566433
6845-RGTYS,Feminino,False,True,False,47,True,True,Fibra,True,True,True,False,True,False,Mensal,True,Conta Eletronica,98.75,4533.7,Classe_24_48,True,0.5156752263708042
2235-ZGKPT,Feminino,False,True,True,4,True,True,DSL,False,False,False,False,False,False,Mensal,False,Conta Papel,50.85,239.55,Classe_00_12,True,0.5150326450439909
5924-IFQTT,Masculino,False,True,True,13,True,True,DSL,False,True,True,True,True,False,Mensal,True,Conta Eletronica,72.8,930.05,Classe_12_24,True,0.5097936849449012
6987-XQSJT,Feminino,True,False,False,54,True,True,Fibra,False,True,False,False,False,False,Mensal,True,Conta Eletronica,79.5,4370.25,Classe_48_60,True,0.5097722339062694
2842-BCQGE,Masculino,False,False,False,43,True,True,Fibra,False,False,False,False,False,False,Mensal,True,Credito Automatico,75.35,3161.4,Classe_24_48,True,0.5093834347500323
8455-HIRAQ,Feminino,False,False,False,8,True,False,DSL,False,False,False,False,False,False,Mensal,False,Conta Papel,44.45,369.3,Classe_00_12,True,0.5069344147248913
1215-VFYVK,Feminino,False,False,False,4,False,Sem Telefone,DSL,True,False,True,True,False,True,Mensal,False,Conta Papel,48.25,202.25,Classe_00_12,True,0.505566083837268
6917-IAYHD,Masculino,False,False,True,1,False,Sem Telefone,DSL,False,True,False,True,False,False,Mensal,False,Conta Papel,33.6,33.6,Classe_00_12,True,0.5050897840329629
8910-LEDAG,Masculino,True,True,False,34,True,False,Fibra,False,False,False,False,False,False,Mensal,False,Credito Automatico,71.55,2427.35,Classe_24_48,True,0.5049201522414076
7248-VZQLC,Feminino,True,False,False,47,True,True,Fibra,False,True,True,False,False,False,Mensal,True,Debito Automatico,85.2,3969.35,Classe_24_48,True,0.5035305089560036
0533-BNWKF,Feminino,True,True,False,55,True,True,Fibra,False,True,True,False,False,False,Mensal,True,Conta Eletronica,85.45,4874.7,Classe_48_60,True,0.5019580240032835
0032-PGELS,Feminino,False,True,True,1,False,Sem Telefone,DSL,True,False,False,False,False,False,Mensal,False,Debito Automatico,30.5,30.5,Classe_00_12,True,0.5013224878119328
3873-NFTGI,Masculino,False,False,False,14,True,True,DSL,False,True,False,False,False,False,Mensal,True,Credito Automatico,55.5,767.55,Classe_12_24,True,0.501066710721647
